CODE ID;NOM DE LA MAISON;ADRESSE;CODE POSTAL;VILLE;DEPARTEMENT;REGION;PAYS;DESCRIPTIF;PROPRIETE /GESTION;Voir le programme;Site web;Facebook;Twitter;Instagram;Dailymotion;TAG Année de labellisation;TAG maison-des-illustres;TAG monument-historique;TAG tourisme-et-handicap;TAG musee-de-france;TAG architecture-contemporaine-remarquable;TAG patrimoine-mondial-de-lunesco;TAG jardin-remarquable;TAG patrimoine industriel;TAG litterature-et-idees;TAG arts-et-architecture;TAG sciences-et-industrie;TAG musique-theatre-et-cinema;TAG histoire-et-politique;geolocalisation
APN00_76_MI097;Maison natale de Charles Trenet;13 avenue Charles-Trenet;11100;Narbonne;Aude;Occitanie;France;Figure emblématique de la chanson française, Charles Trenet (1913-2001) est un auteur-compositeur-interprète, inventeur d’un nouveau genre de variétés. Il quitte Narbonne, sa ville natale, dans les années 1930 pour tenter sa chance à Paris, où il fréquente rapidement le monde artistique de Montparnasse. Compositeur, Trenet connaît ses premiers succès avec «Y a d’la joie», «Je chante» ou «Vous qui passez sans me voir». Celui que l’on surnomme «le fou chantant» est l’auteur de nombreuses chansons restées populaires dans le répertoire francophone, parmi lesquelles : «La Mer», «Douce France», «Le Soleil et la Lune», «Fleur bleue», «Le Jardin extraordinaire», «Que reste-t-il de nos amours». Après une éclipse dans les années 1970-1980, il effectue un retour sur scène à partir de 1987, fête ses quatre-vingt ans en tournée et se produit jusqu’en 1999.;Propriété de la Ville de Narbonne.;;;;;;;labellisee-en-2011;maison-des-illustres;;;;;;;;;;;musique-theatre-et-cinema;;43.184402,2.997247
APN00_93_MI135;Villa Noailles;Montée de Noailles;83400;Hyères;Var;Provence-Alpes-Côte d’Azur;France;Marie-Laure (1902-1970) et Charles (1891-1981) de Noailles, mariés en 1923, sont un couple de collectionneurs et de mécènes, qui ont notamment financé des projets de Dali, Buñuel ou Cocteau. En 1925, ils font construire cette villa sur les hauteurs d'Hyères, qui représente l’une des premières constructions de style moderne en France. Robert Mallet-Stevens, l’architecte, applique les préceptes fondateurs du mouvement rationaliste : épuration des éléments décoratifs, toits-terrasses, lumière… D’extension en extension, la villa, qui s’étend désormais sur 1800 mètres carré, est décorée par les plus grands : Francis Jourdain, Constantin Brancusi, Alberto Giacometti… Après une longue période de restauration, la villa Noailles en depuis 2003 un centre d'art. Elle soutient les jeunes créateurs en organisant des concours et propose des expositions, des festivals autour de la mode, de la photographie, du design et de l'architecture. Une exposition consacrée au mécénat des Noailles y est ouverte depuis 2010.;Propriété de la ville de Hyères.;;;https://www.facebook.com/villanoailles/;https://twitter.com/villanoailles;https://www.instagram.com/villanoailles/;;labellisee-en-2012;maison-des-illustres;monument-historique;;;architecture-contemporaine-remarquable;;jardin-remarquable;;;arts-et-architecture;;;;43.12469,6.130194
APN00_93_MI136;Musée François Pétrarque;Rive gauche de la Sorgue;84800;Fontaine-de-Vaucluse;Vaucluse;Provence-Alpes-Côte d’Azur;France;"Francesco Petrarca (1304-1374), francisé en François Pétrarque, est un poète et humaniste italien. Né à Arezzo en Italie, il est l’auteur de ""Canzionere"", œuvre majeure au long de laquelle il décline son amour pour Laure, rencontrée en Avignon, et qui a marqué la poésiee amoureuse en Occident. Cet érudit avait pour maîtres Cicéron, Virgile et saint Augustin et s’inspirera d'eux dans chacune de ses compositions. Il s’installe à Fontaine-de-Vaucluse en 1338, loin de la vie mondaine et agitée, et décide de se consacrer à la solitude, à la poésie ainsi qu'à la réflexion morale et spirituelle. Le musée François Pétrarque présente aujourd’hui un fonds de dessins et d’estampes sur Pétrarque d'une grande richesse, ainsi que des éditions anciennes des œuvres du poète, qui a réussi à concilier le monde antique avec le monde chrétien et la foi.";Propriété du Conseil départemental de Vaucluse.;;;;;;;labellisee-en-2012;maison-des-illustres;monument-historique;;musee-de-france;;;;;;;sciences-et-industrie;;;43.917629,5.056534
APN00_24_MI037;Maison-Ecole du Grand Meaulnes;8 rue Alain-Fournier;18360;Epineuil-le-Fleuriel;Cher;Centre-Val de Loire;France;"Alain-Fournier (1886-1914) est un écrivain, tombé sur le front de Lorraine en 1914 moins d’un an après la publication de son unique roman, ""Le Grand Meaulnes"". Il passe l’essentiel de son enfance dans le village d’Epineuil-le-Fleuriel, dont il s'inspire largement pour imaginer le village fictif de Sainte-Agathe. L’ancienne école de garçons, où il vit avec ses parents de 1891 à 1898 et que l’on retrouve dans ""Le Grand Meaulnes"", a été conservée en l’état et est désormais une maison d’écrivains, où les visiteurs peuvent découvrir l’atmosphère des salles de classe des années 1900.";Propriété de la commune d'Epineuil-le-Fleuriel.;;http://grand-meaulnes.fr/;https://www.facebook.com/MEGrandMeaulnes;;;;labellisee-en-2012;maison-des-illustres;monument-historique;;;;;;;litterature-et-idees;;;;;46.55822,2.583859
APN00_84_MI145;Musée Hébert;Chemin Hébert;38700;La Tronche;Isère;Auvergne-Rhône-Alpes;France;Lauréat du Grand prix de Rome et deux fois directeur de l’Académie de France à Rome, Ernest Hébert (1817-1908) est un peintre recherché des élites parisiennes, notamment pour ses portraits. Au cours de ses trente années passées en Italie, dont il fait sa terre d’adoption, Hébert se spécialise dans les scènes de la vie paysanne locale, empreintes d’un réalisme mélancolique. Sa propriété de La Tronche, pied-à-terre privilégié lors de ses séjours en France, est transformée en musée par sa femme à son décès. Rénovée en 2003, la demeure a gardé le charme des maisons bourgeoises de cette époque. Ses œuvres et les souvenirs touchants de ses intimes, affectueusement conservés, redonnent vie aux lieux. Non loin, l'atelier, qu'Hébert semble avoir quitté depuis peu, nous invite à retrouver l'univers créatif de l'artiste.;Propriété du département de l’Isère.;;http://www.musee-hebert.fr;;https://twitter.com/museehebert;https://www.instagram.com/museehebert/;;labellisee-en-2012;maison-des-illustres;monument-historique;;musee-de-france;;;jardin-remarquable;;;arts-et-architecture;;;;45.205989,5.752318
APN00_27_MI029;Château de Bazoches;Château de Bazoches;58190;Bazoches;Nièvre;Bourgogne – Franche-Comté;France;Sébastien Le Prestre, marquis de Vauban (1633-1707) est un ingénieur, architecte militaire, urbaniste et essayiste. Il dote la France d’une «ceinture de fer» (bastions, forts et citadelles) qui améliore considérablement le système de fortifications de la monarchie. Vauban a voulu faire de la France du XVIIe siècle un «pré carré», à une époque charnière pour le renforcement du pouvoir royal (la fortification devient le monopole de la monarchie) et la révolution technique au sein de l’armement.  Dès son installation à Bazoches, Vauban y fait de nombreux aménagements et le transforme en garnison militaire. C’est au château de Bazoches qu'ont été conçues, mises au point et illustrées de figures et de plans, une grande partie des études de ses ouvrages militaires.;Propriété privée.;;http://www.chateau-bazoches.com/;https://www.facebook.com/Ch%C3%A2teau-de-Bazoches-demeure-de-Vauban-Officiel-652616914755167/;https://twitter.com/bazoches_vauban;;;labellisee-en-2011;maison-des-illustres;monument-historique;;;;;;;;;;;histoire-et-politique;47.380346,3.795115
APN00_28_MI067;Musée Victor Hugo - Maison Vacquerie;Quai Victor Hugo;76490;Villequier;Seine-Maritime;Normandie;France;Victor Hugo (1802-1885), phare de la littérature universelle grâce à ses romans, à sa poésie et à son théâtre, est tout aussi célèbre pour ses engagements politiques et humanistes. Il est accueilli en Normandie par la famille d'Auguste Vacquerie, so ami journaliste et écrivain. Leur ancienne résidence devenue musée rappelle la tragique noyade de Léopoldine, la fille d'Hugo, et de son mari, Charles Vacquerie, et les séjours réguliers de Mme Victor Hugo à Villequier pour se rendre sur leur tombe. Le poète y revint en 1846 et 1847, puis plusieurs fois après son retour d'exil. Mobilier, éditions originales, correspondance, photographies évoquent l'histoire des familles Hugo et Vacquerie. Cette maison a fait l'objet d'un jumelage avec le musée mémorial Lu Xun de Shaoxing en Chine.;Propriété du Conseil départemental de Seine-Maritime.;;;https://www.facebook.com/Mus%C3%A9e-Victor-Hugo-268977926466760/;;;;labellisee-en-2011;maison-des-illustres;;;musee-de-france;;;;;litterature-et-idees;;;;;49.512787,0.674774
APN00_44_MI107;Maison Raymond Poincaré;Clos Raymond-Poincaré;55300;Sampigny;Meuse;Grand Est;France;Raymond Poincaré (1860-1934) a été président de la République, avocat et membre de l’Académie Française. Il entre en politique en 1887, devenant député de la Meuse. Homme de consensus, spécialiste des affaires financières, soutien des écrivains et des artistes, défenseur de la laïcité et «progressiste», il est élu président de la République en janvier 1913. Pendant la Grande guerre, il incarne l’unité de la Nation, appelant, dès le mois d’août 1914, à «l’Union sacrée» de tous les Français. Il quitte l’Élysée en 1920, auréolé d’un prestige largement dû à son rôle décisif lors du règlement de la paix. Pendant dix ans encore, il joue un rôle politique de premier plan en tant qu’«homme providentiel» : à deux reprises, de 1922 à 1924, puis de 1926 à 1929, il est chargé de la présidence du Conseil.  Le musée départemental est installé au rez-de-chaussée de l’ancienne résidence d’été de Raymond Poincaré, bâtie entre 1905 et 1913 dans un style néo-Louis XIII par l’architecte nancéien Bourgon.;Propriété du Conseil départemental de la Meuse.;;www.meuse.fr;;;;;labellisee-en-2011;maison-des-illustres;;;musee-de-france;;;;;;;;;histoire-et-politique;48.818109,5.514471
APN00_44_MI004;Musée Albert Schweitzer;8 rue de Munster;68140;Gunsbach;Haut-Rhin;Grand Est;France;Albert Schweitzer (1875 -1965) est un théologien, philosophe, musicien et médecin, Prix Nobel de la paix en 1952. Il passe sa jeunesse à Gunsbach (Haut-Rhin), où son père est pasteur, et entreprend des études secondaires au Gymnase de Mulhouse. Il étudie l’orgue auprès d’Eugène Münch, puis la théologie et la philosophie à l’université de Strasbourg (1893-1898). Passionné, il s’affirme comme un historien de la musique religieuse de l’Allemagne avant Jean-Sébastien Bach. Il est nommé vicaire de l’église Saint-Nicolas à Strasbourg en 1902. En 1905, il décide d’entamer des études de médecine, afin de consacrer sa vie au service des hommes. Son nom et son œuvre humanitaire sont liés au village-hôpital de Lambaréné au Gabon, qu’il fonde en 1913 et où il séjourne régulièrement. Après la Première Guerre mondiale, il reconstruit son hôpital, en 1924. La maison de Gunsbach est celle où il a vécu presque toute sa vie lorsqu’il n’était pas à Lambaréné.;Propriété de l'AISL (Association Internationale Schweitzer Lambaréné);;www.schweitzer.org;;;;;labellisee-en-2011;maison-des-illustres;;;;;;;;;;;;histoire-et-politique;48.04623,7.172652
APN00_11_MI077;Appartement d'Auguste Comte;10 rue Monsieur-le-Prince;75006;Paris;;Île-de-France;France;"Philosophe et sociologue, Auguste Comte (1798-1857) est considéré comme le père du positivisme. Après avoir été le secrétaire particulier du comte de Saint-Simon de 1817 à 1824, il établit sa propre philosophie de la connaissance et fonde ce qu’il appelle d’abord la physique sociale, puis la sociologie. En 1854, avec la publication du ""Système de politique positive"", il fait prendre à sa philosophie un tournant politique et moral en inventant la religion de l’humanité. Il vit avec sa fille adoptive dans l’appartement de la rue Monsieur-le-Prince de 1841 à 1857. Il y reçoit Clotilde de Vaux, son amour platonique, et réunit les membres de la Société positiviste. C’est ici qu’il écrit le dernier volume du ""Cours de philosophie positive"". L’appartement situé au deuxième étage a été restauré et reconstitué tel qu’il était à la mort du philosophe. À l’étage inférieur se trouve la bibliothèque dépositaire de son œuvre.";Association Internationale Auguste Comte.;;http://www.augustecomte.org;https://www.facebook.com/MaisonAugusteComte/;https://twitter.com/augustecomte75;https://www.instagram.com/maisonaugustecomte/;;labellisee-en-2011;maison-des-illustres;monument-historique;;;;;;;litterature-et-idees;;;;;48.85106,2.339371
APN00_11_MI083;Atelier-musée de Rosa Bonheur;12 rue Rosa Bonheur, Château de By;77810;Thomery;Seine-et-Marne;Île-de-France;France;Rosa Bonheur (1822-1899) est un peintre animalier qui acquit une renommée internationale, particulièrement grande en Angleterre et aux États-Unis. En 1859, elle quitte son atelier de la rue d’Assas à Paris pour le château de By, en bordure de la forêt de Fontainebleau. L’atelier qu’elle commande à l’architecte Jules Saulnier est de style néogothique. Il lui offre l’espace et la lumière nécessaires à son travail. C’est à By, en 1865, que l’impératrice Eugénie lui remet les insignes de chevalier dans l’ordre de la Légion d’honneur, faisant d’elle la première femme artiste à recevoir cette distinction. Le célèbre Buffalo Bill, venu à Paris pour l’Exposition universelle de 1889, lui offre le costume sioux que l’on peut encore voir exposé dans l’atelier.;Propriété privée.  Gestion : convention avec la ville de Thomery.;;https://www.chateau-rosa-bonheur.fr/;https://www.facebook.com/museeatelierrosabonheur/;https://twitter.com/MRosalieBonheur;https://www.instagram.com/chateauderosabonheur/;;labellisee-en-2011;maison-des-illustres;;;;;;;;;arts-et-architecture;;;;48.395814,2.783792
APN00_11_MI182;Maison natale de Claude Debussy;38 rue au Pain;78100;Saint-Germain-en-Laye;Yvelines;Île-de-France;France;"Grand prix de Rome en 1884, Claude Debussy (1862-1918) est un compositeur dont l’œuvre novatrice a marqué son époque. ""Prélude à l’après-midi d’un faune"", ""Suite bergamasque"", ""La Mer""… sont quelques-unes de ses compositions qui, comme celles de Maurice Ravel, ont joué un rôle déterminant dans l’évolution de la musique du XXe siècle. Compositeur non conformiste et indépendant, Debussy a profondément bouleversé les références de son époque, de l'écriture pianistique à l'orchestration. Il renouvelle aussi la musique pour ballet (""Jeux"") et l'opéra français (""Pelléas et Mélisande""). Né le 22 août 1862 à Saint-Germain-en-Laye dans la maison du 38 rue au Pain où ses parents tenaient un commerce de faïence, il y passe les deux premières années de sa vie. Aujourd’hui, la maison aménagée par la Ville présente ses souvenirs de famille, ses affinités artistiques et des objets personnels, sources de son inspiration musicale.";Propriété de la ville de Saint-Germain-en-Laye.;;http://www.saintgermainenlaye-tourisme.fr;;;;;labellisee-en-2013;maison-des-illustres;monument-historique;;;;;;;;;;musique-theatre-et-cinema;;48.89691,2.092649
